08,1,+28,751,SE 3m/s,+25,750,SE 3m/s
08,2,+29,749,W 5m/s,+24,750,W 5m/s
08,3,+31,752,2m/s,+26,752,2m/s
08,4,+34,754,SE 5m/s,+28,754,SE 5m/s
08,5,+34,752,SE 7m/s,+28,751,SE 7m/s
08,6,+35,745,SE 8m/s,+27,743,SE 8m/s
08,7,+28,749,W 6m/s,+23,752,W 6m/s
08,8,+19,756,NE 2m/s,+17,757,NE 2m/s
08,9,+25,758,3m/s,+21,758,3m/s
08,10,+26,758,NE 6m/s,+24,757,NE 6m/s
08,11,+27,756,N 8m/s,+24,758,N 8m/s
08,12,+28,758,NW 4m/s,+24,758,NW 4m/s
08,13,+29,759,N 4m/s,+25,759,N 4m/s
08,14,+31,761,3m/s,+26,761,3m/s
08,15,+32,761,E 5m/s,+28,759,E 5m/s
08,16,+34,759,NE 5m/s,+30,758,NE 5m/s
08,17,+33,757,NE 5m/s,+29,758,NE 5m/s
08,18,+32,758,5m/s,+28,758,5m/s
08,19,+33,758,N 3m/s,+28,758,N 3m/s
08,20,+36,757,2m/s,+31,756,2m/s
08,21,+34,756,N 6m/s,+30,756,N 6m/s
08,22,+32,757,N 5m/s,+25,757,N 5m/s
08,23,+32,756,N 4m/s,+28,755,N 4m/s
08,24,+31,755,N 3m/s,+25,755,N 3m/s
08,25,+31,755,2m/s,+27,755,2m/s
08,26,+35,755,SW 4m/s,+28,754,SW 4m/s
08,27,+36,752,W 3m/s,+28,752,W 3m/s
08,28,+38,751,2m/s,+29,750,2m/s
08,29,+37,749,SE 5m/s,+29,750,SE 5m/s
08,30,+32,750,SE 5m/s,+22,751,SE 5m/s
08,31,+30,752,3m/s,+26,752,3m/s
07,1,+29,750,SE 2m/s,+25,749,SE 2m/s
07,2,+31,748,W 4m/s,+27,749,W 4m/s
07,3,+31,752,N 5m/s,+22,754,N 5m/s
07,4,+30,755,SE 3m/s,+27,755,SE 3m/s
07,5,+35,755,SE 3m/s,+28,754,SE 3m/s
07,6,+35,752,2m/s,+27,752,2m/s
07,7,+27,752,N 10m/s,+22,753,N 10m/s
07,8,+18,755,NW 8m/s,+19,755,NW 8m/s
07,9,+27,755,N 9m/s,+24,756,N 9m/s
07,10,+28,755,NW 7m/s,+24,755,NW 7m/s
07,11,+27,754,NW 4m/s,+19,755,NW 4m/s
07,12,+27,756,2m/s,+23,755,2m/s
07,13,+32,754,W 3m/s,+25,752,W 3m/s
07,14,+27,755,NW 8m/s,+25,756,NW 8m/s
07,15,+29,758,3m/s,+22,758,3m/s
07,16,+31,758,3m/s,+26,757,3m/s
07,17,+35,756,SW 4m/s,+30,755,SW 4m/s
07,18,+30,754,NW 8m/s,+28,755,NW 8m/s
07,19,+29,753,SW 5m/s,+26,751,SW 5m/s
07,20,+31,749,N 3m/s,+28,749,N 3m/s
07,21,+29,755,N 4m/s,+25,755,N 4m/s
07,22,+32,752,W 7m/s,+26,753,W 7m/s
07,23,+28,756,NW 4m/s,+25,755,NW 4m/s
07,24,+30,754,W 4m/s,+26,752,W 4m/s
07,25,+36,748,W 5m/s,+31,746,W 5m/s
07,26,+35,745,S 4m/s,+23,745,S 4m/s
07,27,+18,749,NW 4m/s,+18,750,NW 4m/s
07,28,+26,753,W 7m/s,+23,752,W 7m/s
07,29,+30,752,W 2m/s,+23,752,W 2m/s
07,30,+32,751,SW 3m/s,+26,751,SW 3m/s
07,31,+21,752,SW 3m/s,+21,752,SW 3m/s
06,1,+26,755,N 3m/s,+23,754,N 3m/s
06,2,+28,752,SE 3m/s,+23,751,SE 3m/s
06,3,+20,757,N 5m/s,+17,758,N 5m/s
06,4,+22,761,NW 2m/s,+20,760,NW 2m/s
06,5,+24,760,S 3m/s,+20,761,S 3m/s
06,6,+25,761,S 4m/s,+20,760,S 4m/s
06,7,+25,759,SE 4m/s,+20,758,SE 4m/s
06,8,+24,758,E 4m/s,+22,756,E 4m/s
06,9,+27,755,E 2m/s,+24,753,E 2m/s
06,10,+28,751,E 3m/s,+26,751,E 3m/s
06,11,+25,752,N 4m/s,+19,753,N 4m/s
06,12,+17,754,N 7m/s,+14,755,N 7m/s
06,13,+18,754,N 3m/s,+18,754,N 3m/s
06,14,+23,755,NW 2m/s,+22,755,NW 2m/s
06,15,+28,754,NE 2m/s,+26,753,NE 2m/s
06,16,+28,752,E 3m/s,+24,751,E 3m/s
06,17,+29,750,NE 1m/s,+26,750,NE 1m/s
06,18,+28,752,E 2m/s,+24,753,E 2m/s
06,19,+21,755,N 3m/s,+22,754,N 3m/s
06,20,+28,755,NE 3m/s,+26,755,NE 3m/s
06,21,+26,756,N 5m/s,+24,757,N 5m/s
06,22,+31,758,W 2m/s,+26,757,W 2m/s
06,23,+33,756,SW 4m/s,+28,755,SW 4m/s
06,24,+33,754,W 4m/s,+26,754,W 4m/s
06,25,+28,753,NW 5m/s,+23,753,NW 5m/s
06,26,+28,751,NW 8m/s,+25,752,NW 8m/s
06,27,+30,751,NW 4m/s,+23,750,NW 4m/s
06,28,+21,752,W 4m/s,+17,753,W 4m/s
06,29,+23,752,NW 7m/s,+18,752,NW 7m/s
06,30,+28,752,N 7m/s,+23,751,N 7m/s
05,1,+18,758,NW 6m/s,+15,759,NW 6m/s
05,2,+20,762,E 2m/s,+15,761,E 2m/s
05,3,+21,762,SE 6m/s,+15,761,SE 6m/s
05,4,+17,761,SE 1m/s,+15,759,SE 1m/s
05,5,+20,758,NE 2m/s,+17,758,NE 2m/s
05,6,+19,759,E 4m/s,+15,760,E 4m/s
05,7,+17,758,E 3m/s,+13,759,E 3m/s
05,8,+10,761,NW 3m/s,+8,762,NW 3m/s
05,9,+12,762,NW 2m/s,+11,761,NW 2m/s
05,10,+15,761,Ш,+12,761,Ш
05,11,+16,761,E 2m/s,+13,761,E 2m/s
05,12,+18,761,E 3m/s,+14,761,E 3m/s
05,13,+20,761,N 3m/s,+17,761,N 3m/s
05,14,+22,761,SW 2m/s,+18,760,SW 2m/s
05,15,+22,757,S 7m/s,+16,757,S 7m/s
05,16,+23,756,S 6m/s,+18,756,S 6m/s
05,17,+25,755,SE 4m/s,+22,755,SE 4m/s
05,18,+25,755,E 3m/s,+21,756,E 3m/s
05,19,+25,757,N 4m/s,+20,758,N 4m/s
05,20,+24,758,E 1m/s,+22,758,E 1m/s
05,21,+24,755,NE 2m/s,+22,755,NE 2m/s
05,22,+21,755,N 3m/s,+18,755,N 3m/s
05,23,+18,753,E 3m/s,+18,753,E 3m/s
05,24,+25,753,NE 1m/s,+21,754,NE 1m/s
05,25,+22,755,NE 3m/s,+17,756,NE 3m/s
05,26,+25,755,NE 3m/s,+17,754,NE 3m/s
05,27,+23,755,NE 3m/s,+18,755,NE 3m/s
05,28,+23,755,NE 2m/s,+21,755,NE 2m/s
05,29,+24,755,NE 3m/s,+22,754,NE 3m/s
05,30,+25,754,N 5m/s,+22,755,N 5m/s
05,31,+26,755,NW 4m/s,+23,755,NW 4m/s
04,1,+14,747,SE 5m/s,+9,746,SE 5m/s
04,2,+9,747,N 4m/s,+8,750,N 4m/s
04,3,+7,755,NW 6m/s,+6,757,NW 6m/s
04,4,+4,755,N 4m/s,+4,752,N 4m/s
04,5,+1,751,NW 9m/s,0,750,NW 9m/s
04,6,+1,751,W 6m/s,+2,753,W 6m/s
04,7,+9,757,SE 2m/s,+7,759,SE 2m/s
04,8,+13,761,E 2m/s,+10,762,E 2m/s
04,9,+13,761,NE 2m/s,+8,761,NE 2m/s
04,10,+14,758,E 3m/s,+12,756,E 3m/s
04,11,+8,751,N 3m/s,+8,749,N 3m/s
04,12,+13,747,NW 4m/s,+10,747,NW 4m/s
04,13,+13,749,NW 7m/s,+12,751,NW 7m/s
04,14,+17,751,E 4m/s,+15,751,E 4m/s
04,15,+12,754,E 3m/s,+11,755,E 3m/s
04,16,+13,758,E 2m/s,+11,758,E 2m/s
04,17,+10,758,NE 4m/s,+12,757,NE 4m/s
04,18,+12,755,Ш,+10,755,Ш
04,19,+15,752,N 1m/s,+11,751,N 1m/s
04,20,+9,751,N 4m/s,+9,750,N 4m/s
04,21,+9,751,N 4m/s,+9,752,N 4m/s
04,22,+17,754,N 6m/s,+14,755,N 6m/s
04,23,+16,755,SW 4m/s,+13,755,SW 4m/s
04,24,+16,753,S 6m/s,+13,752,S 6m/s
04,25,+11,750,SW 2m/s,+11,748,SW 2m/s
04,26,+14,748,W 4m/s,+8,750,W 4m/s
04,27,+9,753,N 10m/s,+9,755,N 10m/s
04,28,+14,756,N 10m/s,+11,756,N 10m/s
04,29,+15,755,NW 6m/s,+13,755,NW 6m/s
04,30,+14,753,N 2m/s,+13,753,N 2m/s
03,1,+6,761,NW 6m/s,+2,763,NW 6m/s
03,2,+5,762,N 2m/s,+3,762,N 2m/s
03,3,+8,756,W 2m/s,+5,756,W 2m/s
03,4,+11,751,SW 6m/s,+6,751,SW 6m/s
03,5,+4,753,NW 2m/s,+3,751,NW 2m/s
03,6,+6,752,W 3m/s,+5,752,W 3m/s
03,7,+11,749,W 5m/s,+8,749,W 5m/s
03,8,+14,749,SW 6m/s,+11,748,SW 6m/s
03,9,+19,743,SW 9m/s,+14,743,SW 9m/s
03,10,+17,747,SE 4m/s,+11,749,SE 4m/s
03,11,+14,738,S 4m/s,+10,739,S 4m/s
03,12,+6,753,NW 7m/s,+3,757,NW 7m/s
03,13,+11,758,S 7m/s,+6,758,S 7m/s
03,14,+13,755,S 8m/s,+7,754,S 8m/s
03,15,+6,751,SE 5m/s,+7,750,SE 5m/s
03,16,+5,753,NW 6m/s,+2,759,NW 6m/s
03,17,+8,761,N 5m/s,+5,763,N 5m/s
03,18,+6,763,N 2m/s,+5,763,N 2m/s
03,19,+5,762,SE 1m/s,+4,761,SE 1m/s
03,20,+5,759,SW 3m/s,+7,757,SW 3m/s
03,21,+15,756,S 3m/s,+11,755,S 3m/s
03,22,+16,757,SE 2m/s,+12,758,SE 2m/s
03,23,+17,757,S 2m/s,+12,757,S 2m/s
03,24,+20,755,S 3m/s,+15,753,S 3m/s
03,25,+19,749,S 9m/s,+12,749,S 9m/s
03,26,+11,750,NW 5m/s,+8,750,NW 5m/s
03,27,+17,746,S 5m/s,+10,745,S 5m/s
03,28,+2,746,NW 12m/s,+2,752,NW 12m/s
03,29,+1,757,NW 7m/s,0,759,NW 7m/s
03,30,+9,759,NW 4m/s,+7,758,NW 4m/s
03,31,+12,751,W 4m/s,+7,751,W 4m/s
02,1,+2,752,W 5m/s,+1,754,W 5m/s
02,2,+6,752,SW 4m/s,+1,753,SW 4m/s
02,3,+4,757,NW 7m/s,-2,756,NW 7m/s
02,4,0,755,E 3m/s,-2,758,E 3m/s
02,5,-2,763,N 8m/s,-3,764,N 8m/s
02,6,-1,767,N 4m/s,-3,769,N 4m/s
02,7,-3,768,N 4m/s,-4,770,N 4m/s
02,8,0,777,N 2m/s,-4,778,N 2m/s
02,9,-1,776,N 1m/s,-2,776,N 1m/s
02,10,+2,770,SW 3m/s,-3,771,SW 3m/s
02,11,+2,766,W 5m/s,-3,764,W 5m/s
02,12,+5,766,N 5m/s,0,770,N 5m/s
02,13,+5,768,W 6m/s,+2,767,W 6m/s
02,14,+5,761,NW 7m/s,+4,762,NW 7m/s
02,15,+4,764,NW 6m/s,+2,766,NW 6m/s
02,16,+9,764,SW 3m/s,+3,761,SW 3m/s
02,17,+10,758,NW 7m/s,+6,758,NW 7m/s
02,18,+13,752,W 4m/s,+8,753,W 4m/s
02,19,+9,753,W 5m/s,+6,752,W 5m/s
02,20,+6,758,NW 6m/s,+3,755,NW 6m/s
02,21,+15,746,NW 11m/s,+8,749,NW 11m/s
02,22,+7,757,N 4m/s,+5,757,N 4m/s
02,23,+5,763,E 2m/s,0,763,E 2m/s
02,24,+7,753,S 8m/s,+6,750,S 8m/s
02,25,+12,743,SW 6m/s,+11,743,SW 6m/s
02,26,+5,751,NE 2m/s,+4,753,NE 2m/s
02,27,+3,757,E 2m/s,+1,763,E 2m/s
02,28,+3,768,N 3m/s,+1,765,N 3m/s
01,1,+14,765,W 3m/s,+10,765,W 3m/s
01,2,+12,763,E 1m/s,+9,762,E 1m/s
01,3,+14,763,NW 4m/s,+9,764,NW 4m/s
01,4,+6,764,NW 3m/s,+2,763,NW 3m/s
01,5,+6,752,W 6m/s,+6,751,W 6m/s
01,6,+4,758,NW 8m/s,+1,763,NW 8m/s
01,7,+2,761,S 3m/s,0,764,S 3m/s
01,8,-5,765,E 4m/s,-5,764,E 4m/s
01,9,+6,758,S 7m/s,+5,759,S 7m/s
01,10,+2,756,E 8m/s,+2,758,E 8m/s
01,11,-6,764,E 3m/s,-6,764,E 3m/s
01,12,-3,761,NE 2m/s,-3,761,NE 2m/s
01,13,-3,762,SE 2m/s,-4,762,SE 2m/s
01,14,-3,762,E 2m/s,-3,763,E 2m/s
01,15,-2,760,S 2m/s,-2,759,S 2m/s
01,16,+6,752,S 6m/s,+6,751,S 6m/s
01,17,+11,744,S 5m/s,+7,748,S 5m/s
01,18,+14,745,S 7m/s,+12,749,S 7m/s
01,19,+17,749,S 6m/s,+11,752,S 6m/s
01,20,+14,751,SE 5m/s,+8,752,SE 5m/s
01,21,+7,757,S 3m/s,+5,761,S 3m/s
01,22,+3,766,E 3m/s,+1,767,E 3m/s
01,23,-1,770,N 2m/s,-1,771,N 2m/s
01,24,-2,769,N 1m/s,-2,771,N 1m/s
01,25,-2,769,N 1m/s,-2,768,N 1m/s
01,26,-2,764,E 3m/s,-3,763,E 3m/s
01,27,-2,758,NE 3m/s,-3,758,NE 3m/s
01,28,-2,755,N 4m/s,-2,756,N 4m/s
01,29,0,759,N 5m/s,-2,760,N 5m/s
01,30,0,754,SW 5m/s,-4,751,SW 5m/s
01,31,+3,751,NW 5m/s,+2,752,NW 5m/s
